assists,evGoals,evPoints,faceoffWinPct,gameWinningGoals,gamesPlayed,goals,lastName,otGoals,penaltyMinutes,playerId,plusMinus,points,pointsPerGame,positionCode,ppGoals,ppPoints,seasonId,shGoals,shPoints,shootingPct,shootsCatches,shots,skaterFullName,teamAbbrevs,timeOnIcePerGame
1,0,1,0.55555,0,7,0,Jaaska,0,2,8484929,1,1,0.14285,L,0,0,20242025,0,0,0.0,L,3,Juha Jaaska,CAR,553.0
1,1,2,0.45,0,3,1,Sgarbossa,0,2,8475958,2,2,0.66666,C,0,0,20242025,0,0,1.0,L,1,Michael Sgarbossa,WSH,560.3333
10,7,17,0.28571,0,44,8,Pearson,0,4,8476871,10,18,0.40909,L,0,0,20242025,1,1,0.14035,L,57,Tanner Pearson,VGK,730.3409
0,2,2,0.4918,0,16,2,Jost,0,12,8479370,3,2,0.125,C,0,0,20242025,0,0,0.11764,L,17,Tyson Jost,CAR,628.0625
9,3,11,0.0,0,40,5,Kovalenko,0,10,8481042,-5,14,0.35,R,2,3,20242025,0,0,0.13513,L,37,Nikolai Kovalenko,COL,723.725
26,6,22,0.2,1,40,14,Tkachuk,0,48,8479314,-6,40,1.0,L,8,18,20242025,0,0,0.12389,L,113,Matthew Tkachuk,FLA,1076.25
11,6,17,0.52941,0,42,7,Nyquist,0,8,8474679,-14,18,0.42857,R,0,0,20242025,1,1,0.13207,L,53,Gustav Nyquist,NSH,1046.5952
1,0,1,0.6875,0,5,0,Hyry,0,0,8484938,0,1,0.2,R,0,0,20242025,0,0,0.0,R,5,Arttu Hyry,DAL,545.0
0,0,0, ,0,17,0,Middleton,0,9,8479387,0,0,0.0,D,0,0,20242025,0,0,0.0,L,18,Keaton Middleton,COL,611.8823
31,10,26,0.56541,4,45,13,Aho,3,30,8478427,-4,44,0.97777,C,2,16,20242025,1,2,0.10743,L,121,Sebastian Aho,CAR,1204.1777
0,0,0,0.4,0,1,0,Sillinger,0,2,8483538,0,0,0.0,C,0,0,20242025,0,0, ,L,0,Owen Sillinger,CBJ,789.0
11,10,21,0.28571,1,45,10,Robinson,0,8,8480762,8,21,0.46666,L,0,0,20242025,0,0,0.18181,L,55,Eric Robinson,CAR,721.4444
0,0,0, ,0,1,0,Mermis,0,2,8477541,-2,0,0.0,D,0,0,20242025,0,0,0.0,L,2,Dakota Mermis,UTA,647.0
17,7,23,0.49925,4,45,8,Schenn,2,37,8475170,-1,25,0.55555,C,1,2,20242025,0,0,0.09195,L,87,Brayden Schenn,STL,1056.2888
7,3,9,0.3,0,12,3,Drouin,0,2,8477494,4,10,0.83333,L,0,1,20242025,0,0,0.17647,L,17,Jonathan Drouin,COL,1266.0833
2,0,2, ,0,35,0,Joseph,0,31,8480058,-15,2,0.05714,D,0,0,20242025,0,0,0.0,L,33,P.O Joseph,STL,887.9142
1,1,2, ,1,8,3,Casey,0,0,8483429,2,4,0.5,D,2,2,20242025,0,0,0.5,R,6,Seamus Casey,NJD,717.75
4,1,5, ,0,15,1,Mancini,0,2,8483768,-3,5,0.33333,D,0,0,20242025,0,0,0.05,R,20,Victor Mancini,NYR,905.4666
5,2,7, ,0,42,2,Mayfield,0,23,8476429,12,7,0.16666,D,0,0,20242025,0,0,0.05714,R,35,Scott Mayfield,NYI,1059.2142
3,2,5, ,0,26,2,Struble,0,35,8481593,-7,5,0.1923,D,0,0,20242025,0,0,0.07407,L,27,Jayden Struble,MTL,855.7692
18,17,31,0.33333,4,43,24,Caufield,0,14,8481540,0,42,0.97674,R,7,11,20242025,0,0,0.1875,R,128,Cole Caufield,MTL,1069.9302
6,1,7,0.5,0,43,1,Toropchenko,0,19,8480281,-3,7,0.16279,R,0,0,20242025,0,0,0.025,L,40,Alexey Toropchenko,STL,742.7441
19,10,26,0.21052,3,40,14,Terry,1,10,8478873,1,33,0.825,R,4,7,20242025,0,0,0.13592,R,103,Troy Terry,ANA,1134.9
3,9,11,0.3913,3,28,13,Colton,0,6,8479525,-2,16,0.57142,C,4,5,20242025,0,0,0.1884,L,69,Ross Colton,COL,1000.5714
5,3,8,0.53958,1,33,3,Faksa,0,14,8476889,-6,8,0.24242,C,0,0,20242025,0,0,0.0909,L,33,Radek Faksa,STL,781.8787
0,0,0, ,0,2,0,Foudy,0,0,8480853,-1,0,0.0,C,0,0,20242025,0,0,0.0,L,1,Liam Foudy,NYI,447.0
11,9,17,0.54385,5,45,17,Noesen,1,21,8476474,-2,28,0.62222,R,8,11,20242025,0,0,0.17171,R,99,Stefan Noesen,NJD,953.1333
12,10,17,0.23076,1,36,15,Boeser,0,14,8478444,-7,27,0.75,R,5,10,20242025,0,0,0.22058,R,68,Brock Boeser,VAN,1061.2777
20,9,23,0.51304,4,43,18,Tkachuk,3,73,8480801,2,38,0.88372,L,9,15,20242025,0,0,0.10714,L,168,Brady Tkachuk,OTT,1099.8372
0,0,0,0.51351,0,6,0,Meyers,0,2,8483570,-2,0,0.0,C,0,0,20242025,0,0,0.0,L,3,Ben Meyers,SEA,502.3333
0,0,0,0.29787,0,9,0,Giles,0,0,8480825,-1,0,0.0,R,0,0,20242025,0,0,0.0,R,4,Patrick Giles,FLA,443.0
4,1,5,0.44444,1,28,2,Bastian,0,27,8479414,0,6,0.21428,R,0,0,20242025,1,1,0.08333,R,24,Nathan Bastian,NJD,612.3214
13,6,18,0.5,0,45,6,Kotkaniemi,0,28,8480829,4,19,0.42222,C,0,1,20242025,0,0,0.08333,L,72,Jesperi Kotkaniemi,CAR,832.1777
11,1,11, ,1,45,1,Ristolainen,0,4,8477499,-2,12,0.26666,D,0,1,20242025,0,0,0.01562,R,64,Rasmus Ristolainen,PHI,1235.0666
1,0,1, ,0,5,0,Ruhwedel,0,0,8477244,2,1,0.2,D,0,0,20242025,0,0,0.0,R,1,Chad Ruhwedel,NYR,846.2
22,9,26,0.56086,2,33,11,Thomas,0,14,8480023,5,33,1.0,C,1,6,20242025,1,1,0.14666,R,75,Robert Thomas,STL,1212.7575
6,4,10, ,1,37,4,Perbix,0,14,8480246,5,10,0.27027,D,0,0,20242025,0,0,0.09523,R,42,Nick Perbix,TBL,922.9459
0,0,0, ,0,1,0,Lysell,0,0,8482763,1,0,0.0,R,0,0,20242025,0,0, ,R,0,Fabian Lysell,BOS,692.0
2,2,3,0.45121,1,11,2,Minten,0,0,8483489,0,4,0.36363,C,0,1,20242025,0,0,0.15384,L,13,Fraser Minten,TOR,767.1818
1,0,1,0.6,0,18,0,Anderson,0,0,8479315,-2,1,0.05555,R,0,0,20242025,0,0,0.0,R,17,Joey Anderson,CHI,743.6111
6,3,8,0.0,0,25,3,Puljujarvi,0,10,8479344,-2,9,0.36,R,0,1,20242025,0,0,0.07894,R,38,Jesse Puljujarvi,PIT,695.48
21,12,30,0.5048,1,41,21,Guentzel,0,12,8477404,7,42,1.02439,C,9,12,20242025,0,0,0.19444,L,108,Jake Guentzel,TBL,1207.5121
3,3,6,0.18181,0,41,3,Kartye,0,26,8481789,-13,6,0.14634,L,0,0,20242025,0,0,0.07692,L,39,Tye Kartye,SEA,622.5365
22,1,7, ,1,43,2,Sanderson,1,6,8482105,-13,24,0.55813,D,1,15,20242025,0,2,0.02222,L,90,Jake Sanderson,OTT,1468.093
10,1,6, ,0,35,2,Gustafsson,0,14,8476979,-9,12,0.34285,D,1,6,20242025,0,0,0.04651,L,43,Erik Gustafsson,DET,984.7714
14,10,20,0.50113,2,36,11,Paul,1,20,8477426,-1,25,0.69444,L,1,4,20242025,0,1,0.17187,L,64,Nick Paul,TBL,990.0555
8,8,14,0.44444,0,44,14,Bertuzzi,0,39,8477479,-24,22,0.5,L,6,8,20242025,0,0,0.20588,L,68,Tyler Bertuzzi,CHI,954.5681
7,6,12,0.54509,1,44,6,Henrique,0,12,8474641,2,13,0.29545,C,0,1,20242025,0,0,0.08955,L,67,Adam Henrique,EDM,866.7272
14,7,16,0.49767,4,43,14,Stamkos,0,24,8474564,-12,28,0.65116,C,7,12,20242025,0,0,0.15384,R,91,Steven Stamkos,NSH,1077.4651
2,0,2,0.5,0,6,0,Dach,0,0,8482703,-1,2,0.33333,C,0,0,20242025,0,0,0.0,L,10,Colton Dach,CHI,695.5
27,7,21,0.31964,3,44,12,Bedard,0,20,8484144,-21,39,0.88636,C,5,18,20242025,0,0,0.11538,R,104,Connor Bedard,CHI,1185.3636
11,6,15,0.42268,1,45,8,Rodrigues,0,18,8478542,-7,19,0.42222,C,2,4,20242025,0,0,0.09756,R,82,Evan Rodrigues,FLA,933.5333
2,2,4, ,0,37,2,Valimaki,0,10,8479976,-6,4,0.1081,D,0,0,20242025,0,0,0.05882,L,34,Juuso Valimaki,UTA,1007.4594
9,0,8, ,0,40,1,Peeke,0,4,8479369,-1,10,0.25,D,0,0,20242025,1,2,0.025,R,40,Andrew Peeke,BOS,1033.275
7,0,7, ,0,23,0,Pelech,0,8,8476917,1,7,0.30434,D,0,0,20242025,0,0,0.0,L,48,Adam Pelech,NYI,1252.2173
30,11,36,0.36538,2,45,20,Konecny,0,41,8478439,-2,50,1.11111,R,8,12,20242025,1,2,0.18348,R,109,Travis Konecny,PHI,1245.9777
13,1,13, ,0,40,1,Carrier,0,14,8478851,-13,14,0.35,D,0,0,20242025,0,1,0.025,R,40,Alexandre Carrier,NSH,1210.35
25,6,24,0.45248,1,43,12,Cooley,0,22,8483431,3,37,0.86046,C,6,13,20242025,0,0,0.13636,L,88,Logan Cooley,UTA,1043.4186
21,9,24,0.5,3,32,11,Zuccarello,0,12,8475692,7,32,1.0,R,2,8,20242025,0,0,0.16666,L,66,Mats Zuccarello,MIN,1140.9375
2,2,4,0.48901,1,31,3,Kurashev,1,12,8480798,-28,5,0.16129,C,1,1,20242025,0,0,0.08571,L,35,Philipp Kurashev,CHI,905.129
4,1,5, ,0,23,1,Moverare,0,4,8479421,6,5,0.21739,D,0,0,20242025,0,0,0.05555,L,18,Jacob Moverare,LAK,730.0
1,2,3,0.42857,0,21,2,MacEwen,0,21,8479772,0,3,0.14285,R,0,0,20242025,0,0,0.07692,R,26,Zack MacEwen,OTT,465.6666
4,3,6, ,1,17,3,Lindholm,0,4,8476854,-4,7,0.41176,D,0,1,20242025,0,0,0.08571,L,35,Hampus Lindholm,BOS,1251.3529
7,6,13,0.16666,0,38,7,Benson,0,32,8484145,-2,14,0.36842,L,1,1,20242025,0,0,0.125,L,56,Zach Benson,BUF,891.8421
7,9,15,0.45294,1,34,10,Chytil,0,10,8480078,5,17,0.5,C,1,2,20242025,0,0,0.13698,L,73,Filip Chytil,NYR,840.4117
1,2,3,0.45562,0,29,2,Dowling,0,2,8475413,-2,3,0.10344,C,0,0,20242025,0,0,0.11764,L,17,Justin Dowling,NJD,551.1379
2,0,1,0.46,0,12,0,Kapanen,0,2,8482775,-4,2,0.16666,C,0,1,20242025,0,0,0.0,R,13,Oliver Kapanen,MTL,697.75
27,6,21, ,1,40,7,Hedman,0,22,8475167,7,34,0.85,D,1,13,20242025,0,0,0.07216,L,97,Victor Hedman,TBL,1400.175
25,8,28,0.41666,1,43,11,Robertson,0,8,8480027,3,36,0.8372,L,3,8,20242025,0,0,0.10185,L,108,Jason Robertson,DAL,1071.279
43,9,36,0.47014,1,43,11,Eichel,0,6,8478403,24,54,1.25581,C,1,16,20242025,1,2,0.08593,R,128,Jack Eichel,VGK,1253.5116
0,0,0, ,0,5,0,Hutton,0,0,8477018,0,0,0.0,D,0,0,20242025,0,0,0.0,L,6,Ben Hutton,VGK,670.0
19,1,15, ,0,41,3,Clarke,0,28,8482730,9,22,0.53658,D,2,7,20242025,0,0,0.03703,R,81,Brandt Clarke,LAK,1046.9756
8,10,18,0.45378,3,42,11,Suter,0,6,8480459,2,19,0.45238,C,1,1,20242025,0,0,0.16417,L,67,Pius Suter,VAN,973.9047
0,0,0, ,0,2,0,Mackey,0,5,8482067,0,0,0.0,D,0,0,20242025,0,0,0.0,L,1,Connor Mackey,NYR,967.5
25,6,23,0.42458,2,42,8,Malkin,0,18,8471215,-18,33,0.78571,C,2,10,20242025,0,0,0.11111,L,72,Evgeni Malkin,PIT,1114.0952
19,5,20,0.45916,1,37,10,Pettersson,0,10,8480012,-4,29,0.78378,C,5,9,20242025,0,0,0.14705,L,68,Elias Pettersson,VAN,1143.3243
9,0,9, ,0,39,0,Lilleberg,0,72,8482929,-5,9,0.23076,D,0,0,20242025,0,0,0.0,L,24,Emil Lilleberg,TBL,933.6666
19,2,14, ,0,41,3,Matheson,0,35,8476875,-2,22,0.53658,D,1,8,20242025,0,0,0.03658,L,82,Mike Matheson,MTL,1475.0
17,7,20,0.41984,2,44,7,Strome,0,25,8476458,-3,24,0.54545,C,0,4,20242025,0,0,0.0909,R,77,Ryan Strome,ANA,1010.3636
6,4,8,0.55411,0,42,5,Haula,0,29,8475287,-6,11,0.2619,L,1,3,20242025,0,0,0.06944,L,72,Erik Haula,NJD,867.1666
19,17,31,0.4375,2,41,20,Kempe,1,18,8477960,20,39,0.95121,R,2,7,20242025,1,1,0.17241,L,116,Adrian Kempe,LAK,1170.2439
29,13,24,0.0,3,43,18,Raymond,1,12,8482078,-6,47,1.09302,L,4,22,20242025,1,1,0.2,R,90,Lucas Raymond,DET,1134.2558
18,4,16,0.29787,1,45,7,Perfetti,0,8,8482149,14,25,0.55555,C,3,9,20242025,0,0,0.08974,L,78,Cole Perfetti,WPG,904.8888
3,0,3, ,0,17,0,Oesterle,0,0,8477851,0,3,0.17647,D,0,0,20242025,0,0,0.0,L,16,Jordan Oesterle,BOS,1086.4117
27,10,30,0.51467,2,41,14,Monahan,0,14,8477497,17,41,1.0,C,4,9,20242025,0,2,0.13207,L,106,Sean Monahan,CBJ,1166.7804
4,1,4, ,0,17,1,Martinez,0,0,8474166,-9,5,0.29411,D,0,1,20242025,0,0,0.05882,L,17,Alec Martinez,CHI,1183.1176
0,0,0,0.41666,0,5,0,Gaunce,0,4,8476867,-3,0,0.0,C,0,0,20242025,0,0,0.0,L,4,Brendan Gaunce,MIN,568.8
11,3,13, ,1,45,3,Slavin,0,4,8476958,9,14,0.31111,D,0,0,20242025,0,1,0.05555,L,54,Jaccob Slavin,CAR,1284.4
1,0,1,0.54807,0,13,0,Stephens,0,0,8478477,-5,1,0.07692,C,0,0,20242025,0,0,0.0,R,10,Mitchell Stephens,SEA,609.2307
6,9,15,0.49323,1,44,10,Dowd,0,40,8475343,12,16,0.36363,C,0,0,20242025,1,1,0.17857,R,56,Nic Dowd,WSH,927.8863
8,5,13,0.14285,0,41,5,Cousins,0,35,8476393,0,13,0.31707,C,0,0,20242025,0,0,0.08771,L,57,Nick Cousins,OTT,721.756
6,5,10,0.41216,2,40,6,Geekie,0,12,8483447,2,12,0.3,C,1,2,20242025,0,0,0.12765,L,47,Conor Geekie,TBL,741.525
17,6,17,0.5,1,45,15,Svechnikov,0,34,8480830,-3,32,0.71111,R,9,15,20242025,0,0,0.11904,L,126,Andrei Svechnikov,CAR,1054.4888
4,1,5, ,0,45,1,Malinski,0,6,8484258,-2,5,0.11111,D,0,0,20242025,0,0,0.01587,R,63,Sam Malinski,COL,942.3111
4,3,7,0.51785,0,29,3,Lewis,0,10,8473453,3,7,0.24137,C,0,0,20242025,0,0,0.10714,R,28,Trevor Lewis,LAK,645.4137
11,3,13, ,0,32,4,Fowler,0,10,8475764,-2,15,0.46875,D,1,2,20242025,0,0,0.09756,L,41,Cam Fowler,ANA,1311.7812
1,0,1, ,0,19,0,St. Ivany,0,17,8481030,-3,1,0.05263,D,0,0,20242025,0,0,0.0,R,12,Jack St. Ivany,PIT,982.0526
4,5,9,0.49068,0,39,5,Veleno,0,11,8480813,-5,9,0.23076,C,0,0,20242025,0,0,0.14285,L,35,Joe Veleno,DET,699.6666
18,2,11, ,1,41,2,Ekblad,0,39,8477932,3,20,0.4878,D,0,7,20242025,0,2,0.02631,R,76,Aaron Ekblad,FLA,1411.5609
11,7,14, ,2,25,8,Dunn,1,16,8478407,-8,19,0.76,D,1,5,20242025,0,0,0.15686,L,51,Vince Dunn,SEA,1300.84
2,0,1,0.63636,0,9,0,Johnson,0,10,8474870,-1,2,0.22222,C,0,1,20242025,0,0,0.0,R,6,Tyler Johnson,BOS,784.6666
17,5,18,0.46601,3,41,6,Stankoven,0,2,8482702,2,23,0.56097,C,1,5,20242025,0,0,0.05217,R,115,Logan Stankoven,DAL,934.0243
4,1,5, ,0,46,1,Carlo,0,18,8478443,0,5,0.10869,D,0,0,20242025,0,0,0.02173,R,46,Brandon Carlo,BOS,1120.4347
24,13,29,0.55208,4,43,17,Duchene,1,6,8475168,12,41,0.95348,C,4,12,20242025,0,0,0.22077,L,77,Matt Duchene,DAL,1035.6744
28,15,38,0.33333,4,46,20,Pastrnak,3,26,8477956,-8,48,1.04347,R,5,10,20242025,0,0,0.10695,R,187,David Pastrnak,BOS,1191.7608
7,2,8, ,0,38,2,Lindgren,0,24,8479324,-5,9,0.23684,D,0,0,20242025,0,1,0.07142,L,28,Ryan Lindgren,NYR,1191.0263
4,4,8,0.28571,3,25,7,Vrana,0,6,8477944,6,11,0.44,L,3,3,20242025,0,0,0.25925,L,27,Jakub Vrana,WSH,591.04
14,4,18,0.3125,1,44,4,Raddysh,0,6,8479390,1,18,0.40909,R,0,0,20242025,0,0,0.07547,R,53,Taylor Raddysh,WSH,778.2727
19,12,27,0.51688,1,41,17,Cirelli,0,18,8478519,19,36,0.87804,C,2,4,20242025,3,5,0.20238,L,84,Anthony Cirelli,TBL,1116.0487
2,1,3, ,0,15,1,Lamoureux,0,42,8483472,3,3,0.2,D,0,0,20242025,0,0,0.05882,R,17,Maveric Lamoureux,UTA,967.4666
19,3,17,0.3,0,40,4,Slafkovsky,0,14,8483515,-8,23,0.575,L,1,6,20242025,0,0,0.08163,L,49,Juraj Slafkovsky,MTL,1000.45
12,5,17,0.51127,0,43,5,Blueger,0,21,8476927,-6,17,0.39534,C,0,0,20242025,0,0,0.10416,L,48,Teddy Blueger,VAN,884.8372
9,3,10,0.41666,1,22,4,Barzal,0,2,8478445,5,13,0.5909,C,1,3,20242025,0,0,0.07017,R,57,Mathew Barzal,NYI,1234.1363
0,0,0, ,0,4,0,Roy,0,2,8482749,-1,0,0.0,R,0,0,20242025,0,0,0.0,L,3,Joshua Roy,MTL,656.5
18,17,35,0.3,3,44,18,Protas,1,12,8481656,24,36,0.81818,C,0,0,20242025,1,1,0.23376,L,77,Aliaksei Protas,WSH,971.4545
13,3,14, ,0,44,4,Sandin,0,6,8480873,14,17,0.38636,D,1,3,20242025,0,0,0.09302,L,43,Rasmus Sandin,WSH,1162.6818
0,0,0, ,0,3,0,Friedman,0,0,8478017,-2,0,0.0,D,0,0,20242025,0,0,0.0,R,3,Mark Friedman,VAN,908.3333
1,0,1, ,0,2,0,DeSimone,0,0,8480084,1,1,0.5,D,0,0,20242025,0,0,0.0,R,2,Nick DeSimone,UTA,854.5
0,0,0, ,0,3,0,Gudbranson,0,2,8475790,0,0,0.0,D,0,0,20242025,0,0,0.0,R,1,Erik Gudbranson,CBJ,946.3333
2,1,3, ,0,15,1,Wilsby,0,2,8482482,3,3,0.2,D,0,0,20242025,0,0,0.04545,L,22,Adam Wilsby,NSH,1123.2
3,2,5, ,0,21,2,Helleson,0,25,8481563,-4,5,0.23809,D,0,0,20242025,0,0,0.1,R,20,Drew Helleson,ANA,950.3809
25,5,22,0.51079,1,43,8,Schmaltz,0,6,8477951,-11,33,0.76744,C,3,11,20242025,0,0,0.08695,R,92,Nick Schmaltz,UTA,1132.4418
5,1,6, ,1,43,1,Soucy,0,24,8477369,-12,6,0.13953,D,0,0,20242025,0,0,0.02325,L,43,Carson Soucy,VAN,1161.9534
6,1,7, ,0,44,1,Christiansen,0,11,8481161,2,7,0.15909,D,0,0,20242025,0,0,0.02083,L,48,Jake Christiansen,CBJ,787.159
15,10,22,0.46989,1,43,13,Bennett,0,53,8477935,-14,28,0.65116,C,3,6,20242025,0,0,0.10924,L,119,Sam Bennett,FLA,1029.6744
11,6,17,0.52095,2,19,9,Seguin,0,2,8475794,14,20,1.05263,C,3,3,20242025,0,0,0.2093,R,43,Tyler Seguin,DAL,973.2105
17,14,23,0.55116,2,46,20,Hischier,0,12,8480002,14,37,0.80434,C,6,13,20242025,0,1,0.15625,L,128,Nico Hischier,NJD,1227.8478
15,6,19,0.48101,1,42,8,Kakko,0,30,8481554,9,23,0.54761,R,2,4,20242025,0,0,0.12698,L,63,Kaapo Kakko,NYR,849.0714
13,11,22,0.35294,4,41,13,Laferriere,0,14,8482155,11,26,0.63414,R,2,4,20242025,0,0,0.14285,R,91,Alex Laferriere,LAK,986.756
4,4,8,0.125,0,26,4,McGinn,0,0,8476934,1,8,0.30769,L,0,0,20242025,0,0,0.13333,L,30,Brock McGinn,ANA,702.5
2,1,3, ,0,24,1,Harris,0,6,8480887,-5,3,0.125,D,0,0,20242025,0,0,0.08333,L,12,Jordan Harris,CBJ,699.0833
8,9,17,0.4161,2,42,10,Boqvist,0,10,8480003,-4,18,0.42857,C,0,0,20242025,1,1,0.22222,L,45,Jesper Boqvist,FLA,786.2619
22,9,22,0.51694,3,45,19,Vilardi,0,10,8480014,5,41,0.91111,C,10,19,20242025,0,0,0.22619,R,84,Gabriel Vilardi,WPG,1097.0222
28,9,28,0.55677,5,41,12,Kopitar,0,2,8471685,18,40,0.9756,C,3,11,20242025,0,1,0.22222,L,54,Anze Kopitar,LAK,1165.3658
14,1,13, ,0,34,1,Raddysh,0,6,8478178,8,15,0.44117,D,0,2,20242025,0,0,0.02127,R,47,Darren Raddysh,TBL,1047.5882
0,0,0,0.48,0,26,0,Jones,0,10,8480259,-3,0,0.0,C,0,0,20242025,0,0,0.0,L,24,Ben Jones,MIN,502.923
34,9,27,0.54456,1,44,12,Strome,0,20,8478440,10,46,1.04545,C,3,19,20242025,0,0,0.16,L,75,Dylan Strome,WSH,1058.4772
0,1,1, ,0,1,1,Carlile,0,0,8483398,1,1,1.0,D,0,0,20242025,0,0,1.0,L,1,Declan Carlile,TBL,670.0
0,0,0, ,0,1,0,Misyul,0,0,8481536,-1,0,0.0,D,0,0,20242025,0,0, ,L,0,Daniil Misyul,NJD,743.0
9,1,8, ,0,33,1,Manson,0,18,8476312,-6,10,0.30303,D,0,1,20242025,0,1,0.02222,R,45,Josh Manson,COL,1094.0303
6,4,10, ,1,37,4,Edmundson,0,14,8476441,12,10,0.27027,D,0,0,20242025,0,0,0.0851,L,47,Joel Edmundson,LAK,1237.4594
1,0,1, ,0,15,0,Gilbert,0,43,8478502,-2,1,0.06666,D,0,0,20242025,0,0,0.0,L,2,Dennis Gilbert,BUF,613.1333
0,1,1,0.46236,0,23,1,Wagner,0,9,8475780,-7,1,0.04347,R,0,0,20242025,0,0,0.04166,R,24,Chris Wagner,COL,414.6956
13,8,14,0.42372,1,38,10,Coronato,1,13,8482679,10,23,0.60526,R,2,9,20242025,0,0,0.10989,R,91,Matt Coronato,CGY,1005.2105
17,5,15,0.25,4,38,10,Kane,1,8,8474141,-6,27,0.71052,R,5,12,20242025,0,0,0.12195,L,82,Patrick Kane,DET,1039.1315
17,5,21, ,2,44,5,Byram,0,20,8481524,5,22,0.5,D,0,1,20242025,0,0,0.09615,L,52,Bowen Byram,BUF,1404.8409
8,0,8, ,0,43,0,Trouba,0,30,8476885,-7,8,0.18604,D,0,0,20242025,0,0,0.0,R,70,Jacob Trouba,NYR,1226.9069
8,5,12,0.5,0,42,5,Maccelli,0,4,8481711,-8,13,0.30952,L,0,1,20242025,0,0,0.08474,L,59,Matias Maccelli,UTA,845.5952
10,5,15,0.38461,0,45,5,Hathaway,0,42,8477903,5,15,0.33333,R,0,0,20242025,0,0,0.0909,R,55,Garnet Hathaway,PHI,717.8666
2,1,3, ,0,5,1,Mailloux,0,6,8482733,-4,3,0.6,D,0,0,20242025,0,0,0.14285,R,7,Logan Mailloux,MTL,989.6
0,0,0, ,0,2,0,Fleury,0,0,8479985,0,0,0.0,D,0,0,20242025,0,0,0.0,R,1,Cale Fleury,SEA,689.0
0,0,0,0.0,0,3,0,Tufte,0,4,8479362,-3,0,0.0,L,0,0,20242025,0,0, ,L,0,Riley Tufte,BOS,480.3333
7,8,14,0.55097,0,42,8,Eller,0,22,8474189,-3,15,0.35714,C,0,1,20242025,0,0,0.14545,L,55,Lars Eller,PIT,852.9047
1,0,1, ,0,10,1,Puustinen,0,4,8481703,-4,2,0.2,R,1,1,20242025,0,0,0.16666,R,6,Valtteri Puustinen,PIT,593.3
9,6,14,0.425,2,45,7,Luostarinen,0,16,8480185,5,16,0.35555,C,0,0,20242025,1,2,0.14285,L,49,Eetu Luostarinen,FLA,933.6666
14,2,10, ,1,41,2,Faulk,0,14,8475753,-9,16,0.39024,D,0,6,20242025,0,0,0.02898,R,69,Justin Faulk,STL,1394.5365
0,0,0, ,0,4,0,Steeves,0,0,8482634,0,0,0.0,C,0,0,20242025,0,0,0.0,L,5,Alex Steeves,TOR,661.25
4,3,7, ,1,24,3,Samberg,0,20,8480049,15,7,0.29166,D,0,0,20242025,0,0,0.09375,L,32,Dylan Samberg,WPG,1226.4166
7,5,9, ,1,21,7,Chinakhov,0,2,8482475,2,14,0.66666,R,2,5,20242025,0,0,0.12727,L,55,Yegor Chinakhov,CBJ,1021.238
9,5,13,0.18181,0,37,6,van Riemsdyk,0,8,8474037,-7,15,0.4054,L,1,2,20242025,0,0,0.15789,L,38,James van Riemsdyk,CBJ,736.7027
1,3,4,0.33333,0,26,3,Vesey,0,0,8476918,-2,4,0.15384,L,0,0,20242025,0,0,0.125,L,24,Jimmy Vesey,NYR,604.3076
2,2,4,0.53333,0,27,2,Joseph,0,8,8478472,-5,4,0.14814,R,0,0,20242025,0,0,0.0625,L,32,Mathieu Joseph,STL,725.9629
17,6,20, ,0,45,6,Sanheim,0,28,8477948,3,23,0.51111,D,0,2,20242025,0,1,0.06976,L,86,Travis Sanheim,PHI,1477.5333
8,2,10,0.55813,1,40,2,Maroon,0,41,8474034,-9,10,0.25,L,0,0,20242025,0,0,0.05,L,40,Patrick Maroon,CHI,700.4
21,7,17,0.31034,3,45,10,Verhaeghe,0,28,8477409,-20,31,0.68888,C,3,14,20242025,0,0,0.07575,L,132,Carter Verhaeghe,FLA,1099.6
2,3,5,0.5,0,34,4,Pyyhtia,0,6,8482451,-10,6,0.17647,L,0,0,20242025,1,1,0.14814,L,27,Mikael Pyyhtia,CBJ,745.147
2,0,2, ,0,8,0,Ludvig,0,6,8481206,-4,2,0.25,D,0,0,20242025,0,0,0.0,L,9,John Ludvig,COL,777.0
1,1,2, ,0,21,1,Pickering,0,2,8483503,-5,2,0.09523,D,0,0,20242025,0,0,0.08333,L,12,Owen Pickering,PIT,894.3333
35,10,30, ,3,44,15,Werenski,1,25,8478460,9,50,1.13636,D,5,19,20242025,0,1,0.08771,L,171,Zach Werenski,CBJ,1599.5227
3,2,5,0.47727,0,43,2,MacLean,0,10,8481237,-8,5,0.11627,C,0,0,20242025,0,0,0.0625,L,32,Kyle MacLean,NYI,593.3255
21,5,20, ,1,33,5,Walman,0,22,8478013,6,26,0.78787,D,0,6,20242025,0,0,0.05813,L,86,Jake Walman,SJS,1362.6363
8,1,7, ,0,22,1,Hronek,0,18,8479425,13,9,0.40909,D,0,2,20242025,0,0,0.04166,R,24,Filip Hronek,VAN,1408.5454
32,4,22, ,1,43,4,Theodore,0,14,8477447,5,36,0.8372,D,0,14,20242025,0,0,0.04938,L,81,Shea Theodore,VGK,1310.4651
18,7,19,0.4,2,44,15,Zucker,0,39,8475722,1,33,0.75,L,8,14,20242025,0,0,0.18987,L,79,Jason Zucker,BUF,956.7045
2,0,2, ,0,23,0,Burroughs,0,29,8477335,3,2,0.08695,D,0,0,20242025,0,0,0.0,R,3,Kyle Burroughs,LAK,478.6086
