blockedShots,blockedShotsPer60,emptyNetAssists,emptyNetGoals,emptyNetPoints,firstGoals,gamesPlayed,giveaways,giveawaysPer60,hits,hitsPer60,lastName,missedShotCrossbar,missedShotGoalpost,missedShotOverNet,missedShotShort,missedShotWideOfNet,missedShots,otGoals,playerId,positionCode,seasonId,shootsCatches,shotAttemptsBlocked,skaterFullName,takeaways,takeawaysPer60,teamAbbrevs,timeOnIcePerGame
22,2.16,2.0,0,2.0,1,43,20,1.96,96,9.44,Anderson,1,2,1,1,28,33,0,8476981,R,20242025,R,20,Josh Anderson,7,0.68,MTL,850.88
60,4.8,0.0,0,0.0,0,37,37,2.96,28,2.24,LaCombe,1,2,1,1,16,21,0,8481605,D,20242025,L,37,Jackson LaCombe,19,1.52,ANA,1215.13
2,1.88,,0,,0,10,2,1.88,10,9.42,Prishchepov,0,1,0,0,2,3,0,8485105,C,20242025,L,3,Nikita Prishchepov,0,0.0,COL,382.0
21,1.87,0.0,0,0.0,1,45,14,1.24,45,4.01,O'Connor,1,4,2,0,19,26,0,8481186,R,20242025,R,20,Logan O'Connor,10,0.89,COL,897.37
68,5.43,0.0,0,0.0,1,36,35,2.79,72,5.75,McCabe,2,2,1,0,8,13,0,8476931,D,20242025,L,44,Jake McCabe,3,0.23,TOR,1251.72
4,2.99,,0,,0,11,1,0.74,14,10.49,Innala,0,1,0,0,6,7,0,8484976,L,20242025,L,3,Jere Innala,1,0.74,COL,436.72
24,2.21,0.0,1,1.0,5,40,25,2.3,22,2.02,Guenther,4,1,5,1,58,69,1,8482699,R,20242025,R,70,Dylan Guenther,12,1.1,UTA,976.05
15,1.61,0.0,1,1.0,2,37,27,2.9,20,2.14,Quinn,4,3,5,1,31,44,0,8482097,R,20242025,R,35,Jack Quinn,5,0.53,BUF,905.56
6,1.56,0.0,0,0.0,1,25,7,1.82,10,2.6,Atkinson,0,0,0,1,6,7,0,8474715,R,20242025,R,6,Cam Atkinson,2,0.52,TBL,553.36
40,4.51,0.0,0,0.0,0,33,30,3.38,43,4.85,Hague,0,0,1,0,13,14,0,8479980,D,20242025,L,24,Nicolas Hague,8,0.9,VGK,967.15
21,1.84,0.0,2,2.0,1,44,33,2.89,13,1.13,McLeod,0,1,3,1,23,28,0,8480802,C,20242025,L,21,Ryan McLeod,13,1.13,BUF,933.02
38,3.04,1.0,2,3.0,3,43,46,3.68,86,6.89,Coleman,1,3,0,2,43,49,0,8476399,C,20242025,L,44,Blake Coleman,21,1.68,CGY,1044.3
68,4.15,0.0,0,0.0,0,44,41,2.5,15,0.91,Power,1,2,3,2,34,42,0,8482671,D,20242025,L,50,Owen Power,16,0.97,BUF,1340.04
54,3.16,0.0,0,0.0,0,41,54,3.16,15,0.87,Faber,0,2,2,1,27,32,1,8482122,D,20242025,R,57,Brock Faber,14,0.82,MIN,1497.97
18,1.91,0.0,0,0.0,2,43,19,2.02,73,7.76,Krebs,2,4,2,0,21,29,0,8481522,C,20242025,L,36,Peyton Krebs,4,0.42,BUF,786.58
8,1.24,0.0,0,0.0,0,37,18,2.8,12,1.87,Ivan,0,1,0,0,14,15,0,8483930,C,20242025,L,14,Ivan Ivan,2,0.31,COL,623.67
14,3.17,0.0,0,0.0,0,27,17,3.85,12,2.72,Lapierre,0,0,0,1,9,10,0,8482148,C,20242025,L,9,Hendrix Lapierre,5,1.13,WSH,587.77
30,4.18,0.0,0,0.0,0,26,20,2.78,9,1.25,George,0,0,0,0,10,10,0,8483448,D,20242025,L,31,Isaiah George,6,0.83,NYI,992.65
24,4.85,1.0,0,1.0,0,17,21,4.24,44,8.89,Myers,0,1,0,1,14,16,0,8479026,D,20242025,R,29,Philippe Myers,9,1.81,TOR,1047.82
5,3.64,,0,,0,13,2,1.45,20,14.59,Smith,0,0,0,0,2,2,0,8479379,R,20242025,L,3,Givani Smith,2,1.45,"SJS,COL",379.53
1,2.94,,0,,0,2,0,0.0,4,11.77,Wiesblatt,0,0,0,0,1,1,0,8482103,C,20242025,R,0,Ozzy Wiesblatt,0,0.0,NSH,611.5
31,3.11,0.0,0,0.0,0,44,20,2.01,138,13.88,Kolesar,1,2,2,2,24,31,0,8478434,R,20242025,R,15,Keegan Kolesar,8,0.8,VGK,813.43
7,3.19,,0,,0,12,5,2.27,26,11.84,Colangelo,0,0,0,0,8,8,0,8482118,R,20242025,R,8,Sam Colangelo,0,0.0,ANA,658.25
41,3.62,0.0,0,0.0,3,35,37,3.27,22,1.94,Zellweger,1,6,3,0,27,37,0,8482803,D,20242025,L,67,Olen Zellweger,12,1.06,ANA,1161.91
57,3.73,1.0,1,2.0,0,46,67,4.39,128,8.39,Zadorov,2,2,4,0,24,32,0,8477507,D,20242025,L,46,Nikita Zadorov,14,0.91,BOS,1193.52
12,0.97,1.0,1,2.0,1,41,32,2.59,37,2.99,Byfield,2,3,2,1,39,47,1,8482124,R,20242025,L,44,Quinton Byfield,15,1.21,LAK,1084.19
60,5.72,1.0,0,1.0,0,42,20,1.9,62,5.91,Emberson,1,2,0,0,18,21,0,8480834,D,20242025,R,36,Ty Emberson,22,2.09,EDM,898.52
18,2.36,0.0,0,0.0,5,42,23,3.01,33,4.32,Gaudette,2,2,2,0,12,18,0,8478874,R,20242025,R,27,Adam Gaudette,4,0.52,OTT,653.5
49,2.82,1.0,1,2.0,1,45,39,2.24,42,2.41,Forsling,1,3,0,2,32,38,1,8478055,D,20242025,L,92,Gustav Forsling,21,1.2,FLA,1388.95
65,5.96,0.0,0,0.0,0,42,45,4.13,123,11.28,Clifton,0,2,1,5,19,27,0,8477365,D,20242025,R,49,Connor Clifton,18,1.65,BUF,933.92
27,2.37,0.0,0,0.0,1,43,32,2.81,70,6.14,Dach,0,3,4,0,20,27,0,8481523,C,20242025,R,23,Kirby Dach,7,0.61,MTL,953.2
31,2.84,1.0,0,1.0,2,43,38,3.48,20,1.83,Kerfoot,0,0,4,1,17,22,0,8477021,C,20242025,L,18,Alexander Kerfoot,17,1.56,UTA,912.02
98,6.53,0.0,0,0.0,1,44,46,3.06,70,4.66,McNabb,0,0,0,1,21,22,0,8475188,D,20242025,L,56,Brayden McNabb,9,0.6,VGK,1226.43
41,2.35,9.0,3,12.0,1,45,73,4.19,23,1.32,MacKinnon,1,8,3,0,46,58,1,8477492,C,20242025,R,91,Nathan MacKinnon,15,0.86,COL,1392.04
15,2.65,0.0,0,0.0,0,36,18,3.18,31,5.48,Schwindt,1,2,1,0,11,15,0,8481655,R,20242025,R,12,Cole Schwindt,6,1.06,VGK,564.77
31,2.54,0.0,0,0.0,2,44,50,4.11,63,5.17,Fantilli,0,1,3,2,31,37,0,8484166,C,20242025,L,53,Adam Fantilli,14,1.15,CBJ,995.25
16,2.17,1.0,0,1.0,0,38,28,3.8,15,2.03,Bäck,0,0,1,0,16,18,0,8480840,C,20242025,L,9,Oskar Bäck,8,1.08,DAL,697.15
79,4.26,2.0,0,2.0,0,43,73,3.94,23,1.24,Sergachev,1,4,1,3,45,55,2,8479410,D,20242025,L,74,Mikhail Sergachev,20,1.08,UTA,1549.81
0,0.0,,0,,0,2,1,3.02,1,3.02,Toninato,0,0,0,0,0,0,0,8476952,C,20242025,L,0,Dominic Toninato,0,0.0,WPG,594.5
27,2.2,1.0,1,2.0,1,43,40,3.27,30,2.45,Couturier,0,0,0,1,22,24,1,8476461,C,20242025,L,34,Sean Couturier,13,1.06,PHI,1022.9
49,4.73,0.0,0,0.0,1,43,37,3.57,56,5.4,Kleven,0,1,1,0,13,15,0,8482095,D,20242025,L,41,Tyler Kleven,16,1.54,OTT,866.95
26,8.95,0.0,0,0.0,0,16,17,5.85,20,6.88,Bortuzzo,0,0,0,1,4,5,0,8474145,D,20242025,R,4,Robert Bortuzzo,0,0.0,UTA,653.18
26,2.33,3.0,0,3.0,1,45,26,2.33,23,2.06,Gaudreau,0,1,3,0,19,23,0,8477919,C,20242025,R,28,Frederick Gaudreau,11,0.98,MIN,890.53
26,2.24,1.0,0,1.0,1,40,26,2.24,87,7.51,Pageau,1,4,2,0,19,26,0,8476419,C,20242025,R,29,Jean-Gabriel Pageau,10,0.86,NYI,1041.3
72,4.9,1.0,0,1.0,0,44,34,2.31,45,3.06,Dumoulin,0,1,1,1,20,23,0,8475208,D,20242025,L,30,Brian Dumoulin,15,1.02,ANA,1201.22
24,2.41,1.0,0,1.0,2,43,22,2.21,45,4.52,Heinen,1,0,2,1,15,19,0,8478046,L,20242025,L,30,Danton Heinen,9,0.9,VAN,833.06
13,1.27,1.0,0,1.0,3,42,22,2.15,42,4.11,Steel,0,0,2,0,18,20,0,8479351,C,20242025,L,24,Sam Steel,8,0.78,DAL,873.88
39,5.59,0.0,0,0.0,0,28,26,3.73,14,2.0,Brannstrom,1,0,0,0,15,16,0,8480073,D,20242025,L,32,Erik Brannstrom,6,0.86,VAN,896.14
10,3.6,0.0,0,0.0,0,16,2,0.72,24,8.65,Thomas,0,0,0,0,3,3,0,8480851,C,20242025,R,8,Akil Thomas,1,0.36,LAK,623.93
63,3.91,0.0,0,0.0,1,45,66,4.1,8,0.49,Burns,2,3,4,0,55,64,0,8470613,D,20242025,R,101,Brent Burns,25,1.55,CAR,1287.57
45,2.86,0.0,1,1.0,1,40,45,2.86,71,4.52,Letang,1,1,2,1,32,37,0,8471724,D,20242025,R,57,Kris Letang,21,1.33,PIT,1411.62
70,3.86,2.0,0,2.0,1,45,40,2.2,28,1.54,Morrissey,0,2,2,1,43,48,0,8477504,D,20242025,L,85,Josh Morrissey,19,1.04,WPG,1450.73
7,3.5,0.0,0,0.0,0,11,11,5.5,23,11.5,McIlrath,0,0,0,0,2,2,0,8475795,D,20242025,R,10,Dylan McIlrath,3,1.5,WSH,654.45
14,3.19,0.0,0,0.0,0,30,11,2.5,91,20.75,Johnston,0,0,0,1,8,9,0,8477527,L,20242025,L,9,Ross Johnston,3,0.68,ANA,526.1
5,1.55,0.0,0,0.0,1,15,12,3.74,6,1.87,Poitras,0,0,1,0,10,11,0,8483505,C,20242025,R,13,Matthew Poitras,7,2.18,BOS,769.33
34,2.7,1.0,0,1.0,1,44,35,2.78,70,5.57,Lundell,1,3,5,0,31,41,0,8482113,C,20242025,L,42,Anton Lundell,17,1.35,FLA,1027.2
51,4.9,0.0,1,1.0,3,44,25,2.4,155,14.91,Olivier,0,1,0,0,17,18,0,8479671,R,20242025,R,24,Mathieu Olivier,13,1.25,CBJ,850.09
20,1.71,0.0,0,0.0,1,43,49,4.21,98,8.42,Tsyplakov,1,2,2,0,45,51,0,8484958,R,20242025,L,38,Maxim Tsyplakov,16,1.37,NYI,974.06
0,0.0,,0,,0,2,0,0.0,3,8.85,Barré-Boulet,0,0,0,0,0,0,0,8479718,C,20242025,L,1,Alex Barré-Boulet,1,2.95,MTL,609.5
8,8.11,,0,,1,6,4,4.05,4,4.05,Kozak,0,0,0,0,4,4,0,8482896,C,20242025,L,4,Tyson Kozak,1,1.01,BUF,591.5
23,1.59,2.0,3,5.0,2,46,25,1.73,52,3.6,Bratt,1,7,2,3,47,61,0,8479407,L,20242025,L,51,Jesper Bratt,6,0.41,NJD,1127.93
26,2.57,1.0,0,1.0,1,43,32,3.17,84,8.32,Crouse,3,4,1,1,26,35,0,8478474,L,20242025,L,27,Lawson Crouse,10,0.99,UTA,844.79
3,3.68,,0,,0,8,4,4.91,24,29.5,Pezzetta,0,1,0,0,3,4,0,8479543,L,20242025,L,3,Michael Pezzetta,1,1.22,MTL,366.0
9,2.5,0.0,0,0.0,0,19,13,3.62,27,7.52,Berard,0,1,0,0,6,7,0,8482132,L,20242025,L,20,Brett Berard,4,1.11,NYR,679.84
1,1.33,,0,,0,4,1,1.33,8,10.7,Jones,0,0,0,0,0,0,0,8479368,L,20242025,L,2,Max Jones,0,0.0,BOS,672.75
53,3.27,1.0,0,1.0,1,45,48,2.97,80,4.95,DeMelo,0,0,0,1,21,22,0,8476331,D,20242025,R,30,Dylan DeMelo,20,1.23,WPG,1292.71
22,2.85,0.0,0,0.0,0,30,23,2.98,6,0.77,Bean,2,0,2,2,16,22,0,8479402,D,20242025,L,26,Jake Bean,13,1.68,CGY,926.0
6,0.57,1.0,1,2.0,2,42,15,1.44,76,7.33,Donato,0,4,3,1,27,35,0,8477987,C,20242025,L,45,Ryan Donato,15,1.44,CHI,887.66
13,1.01,0.0,0,0.0,4,43,32,2.49,58,4.51,Lafrenière,0,2,3,2,45,52,0,8482109,L,20242025,L,35,Alexis Lafrenière,15,1.16,NYR,1074.46
3,5.11,,0,,0,3,2,3.4,8,13.62,Petrovic,0,0,0,0,3,3,0,8475755,D,20242025,R,4,Alexander Petrovic,0,0.0,DAL,704.33
1,1.41,,0,,0,4,2,2.82,2,2.82,Lycksell,0,0,0,0,3,3,0,8480245,R,20242025,L,1,Olle Lycksell,1,1.41,PHI,637.25
27,2.48,0.0,0,0.0,2,43,39,3.59,23,2.12,Hall,1,2,0,1,22,26,0,8475791,L,20242025,L,57,Taylor Hall,23,2.12,CHI,908.18
62,3.6,3.0,0,3.0,1,44,53,3.08,11,0.63,Provorov,0,2,1,4,24,31,0,8478500,D,20242025,L,69,Ivan Provorov,17,0.98,CBJ,1406.79
25,4.57,0.0,0,0.0,1,25,9,1.64,21,3.84,Bernard-Docker,0,1,0,0,13,14,0,8480879,D,20242025,R,23,Jacob Bernard-Docker,1,0.18,OTT,786.36
13,3.64,0.0,0,0.0,0,16,14,3.92,19,5.32,Smith,0,1,1,0,5,7,0,8474090,D,20242025,L,15,Brendan Smith,5,1.4,DAL,802.56
1,1.81,,0,,0,4,1,1.81,9,16.35,Bowers,0,0,0,0,0,0,0,8480032,C,20242025,L,0,Shane Bowers,1,1.81,NJD,495.25
0,0.0,,0,,0,2,0,0.0,1,3.98,Asplund,0,0,0,0,1,1,0,8479335,C,20242025,L,0,Rasmus Asplund,1,3.98,FLA,451.5
49,4.71,0.0,0,0.0,0,43,41,3.94,98,9.43,Pachal,0,0,1,0,26,27,0,8481167,D,20242025,R,57,Brayden Pachal,12,1.15,CGY,869.67
19,3.37,0.0,0,0.0,0,26,29,5.14,21,3.72,Kessel,0,0,0,0,13,13,0,8482516,D,20242025,R,24,Matthew Kessel,4,0.71,STL,779.76
34,2.54,0.0,2,2.0,6,43,48,3.58,28,2.09,Huberdeau,1,3,3,0,15,22,1,8476456,C,20242025,L,33,Jonathan Huberdeau,13,0.97,CGY,1120.2
19,1.44,4.0,1,5.0,3,43,22,1.67,97,7.38,Knies,0,1,0,1,34,36,0,8482720,L,20242025,L,24,Matthew Knies,6,0.45,TOR,1100.39
49,4.71,0.0,0,0.0,2,34,37,3.55,40,3.84,Liljegren,0,6,1,0,12,19,0,8480043,D,20242025,R,48,Timothy Liljegren,5,0.48,"TOR,SJS",1101.17
1,1.14,0.0,0,0.0,0,8,1,1.14,20,22.89,Rempe,0,0,0,0,1,1,0,8482460,C,20242025,R,2,Matt Rempe,1,1.14,NYR,393.12
34,3.31,0.0,2,2.0,1,43,28,2.73,28,2.73,Stenlund,2,1,0,1,19,23,0,8478831,C,20242025,R,23,Kevin Stenlund,11,1.07,UTA,857.81
52,3.89,1.0,0,1.0,0,37,46,3.44,65,4.87,Miller,1,3,3,0,20,27,0,8480817,D,20242025,L,42,K'Andre Miller,27,2.02,NYR,1298.18
12,1.13,0.0,1,1.0,0,36,23,2.18,5,0.47,Sharangovich,3,1,4,1,36,45,0,8481068,C,20242025,L,50,Yegor Sharangovich,9,0.85,CGY,1053.44
26,3.98,0.0,0,0.0,0,43,16,2.45,76,11.64,Edstrom,0,0,0,0,16,16,0,8481726,C,20242025,L,13,Adam Edstrom,5,0.76,NYR,546.3
6,0.73,1.0,4,5.0,2,28,18,2.2,56,6.85,Ovechkin,2,3,1,5,27,38,0,8471214,L,20242025,R,64,Alex Ovechkin,9,1.1,WSH,1050.57
62,3.86,0.0,0,0.0,1,45,56,3.48,18,1.12,Rielly,1,1,1,0,34,37,1,8476853,D,20242025,L,57,Morgan Rielly,9,0.56,TOR,1283.97
14,4.58,0.0,0,0.0,0,23,10,3.27,67,21.95,Martin,0,0,0,0,11,11,0,8474709,L,20242025,L,1,Matt Martin,1,0.32,NYI,477.69
23,1.9,0.0,1,1.0,0,43,25,2.07,119,9.85,Foligno,0,0,3,1,19,23,0,8473422,L,20242025,L,21,Nick Foligno,10,0.82,CHI,1010.72
20,1.64,0.0,2,2.0,4,37,20,1.64,9,0.73,Point,1,3,5,0,19,28,2,8478010,C,20242025,R,44,Brayden Point,9,0.73,TBL,1183.86
27,5.25,0.0,0,0.0,0,20,18,3.5,7,1.36,Shea,0,0,0,0,11,11,0,8478854,D,20242025,L,15,Ryan Shea,6,1.16,PIT,924.65
0,0.0,,0,,0,1,0,0.0,1,5.41,Clurman,0,0,0,0,0,0,0,8479594,D,20242025,R,0,Nathan Clurman,0,0.0,PIT,665.0
122,8.47,3.0,0,3.0,0,44,45,3.12,9,0.62,Tanev,0,1,1,0,14,16,0,8475690,D,20242025,R,37,Chris Tanev,8,0.55,TOR,1177.59
24,2.28,1.0,1,2.0,0,45,31,2.95,154,14.66,Foligno,0,0,2,0,21,23,0,8475220,L,20242025,L,11,Marcus Foligno,11,1.04,MIN,840.2
62,4.48,1.0,0,1.0,0,46,36,2.6,112,8.09,Dillon,1,1,1,0,29,32,0,8475455,D,20242025,L,41,Brenden Dillon,3,0.21,NJD,1082.82
7,1.9,0.0,0,0.0,0,28,7,1.9,89,24.16,Reaves,0,0,0,3,4,7,0,8471817,R,20242025,R,5,Ryan Reaves,3,0.81,TOR,473.6
6,3.2,,0,,0,13,0,0.0,12,6.4,Gustafsson,1,1,0,0,2,4,0,8481019,C,20242025,L,6,David Gustafsson,0,0.0,WPG,518.84
27,2.63,0.0,1,1.0,2,35,13,1.26,33,3.21,Pinto,0,1,3,0,27,31,0,8481596,C,20242025,R,34,Shane Pinto,13,1.26,OTT,1055.68
99,9.15,0.0,0,0.0,1,40,35,3.23,44,4.06,Seeler,1,0,2,0,25,28,0,8476372,D,20242025,L,45,Nick Seeler,9,0.83,PHI,973.4
1,1.23,,0,,0,8,3,3.69,16,19.7,Stienburg,0,0,0,0,2,2,0,8481737,C,20242025,R,2,Matt Stienburg,0,0.0,COL,365.37
15,1.84,0.0,0,0.0,1,43,22,2.7,17,2.08,Perry,1,3,1,1,21,27,0,8470621,R,20242025,R,25,Corey Perry,8,0.98,EDM,681.65
21,1.55,0.0,0,0.0,0,45,48,3.54,16,1.18,Mittelstadt,0,1,2,3,20,26,0,8479999,C,20242025,L,23,Casey Mittelstadt,10,0.73,COL,1083.51
11,0.75,0.0,1,1.0,0,46,29,1.99,27,1.86,Zacha,2,2,2,2,29,37,2,8478401,C,20242025,L,31,Pavel Zacha,15,1.03,BOS,1136.02
8,0.94,1.0,1,2.0,1,33,36,4.23,44,5.17,Marchment,0,2,3,2,30,37,0,8478975,L,20242025,L,31,Mason Marchment,12,1.41,DAL,928.0
28,3.53,0.0,0,0.0,0,34,30,3.79,46,5.81,Miller,0,2,1,0,19,22,0,8476525,D,20242025,R,37,Colin Miller,3,0.37,WPG,837.82
72,4.35,1.0,0,1.0,0,45,52,3.14,70,4.23,Pionk,1,1,2,1,56,61,0,8480145,D,20242025,R,52,Neal Pionk,19,1.14,WPG,1323.17
6,3.26,,0,,0,12,6,3.26,23,12.5,McLaughlin,1,1,0,0,3,5,0,8483397,C,20242025,R,5,Marc McLaughlin,2,1.08,BOS,551.75
26,2.42,0.0,2,2.0,1,42,38,3.53,45,4.19,Farabee,0,1,0,1,25,27,0,8480797,L,20242025,L,24,Joel Farabee,12,1.11,PHI,920.38
21,1.53,1.0,2,3.0,2,44,55,4.01,34,2.47,Marchenko,1,1,3,4,41,52,0,8480893,R,20242025,R,76,Kirill Marchenko,20,1.45,CBJ,1121.93
23,2.23,0.0,1,1.0,1,38,23,2.23,39,3.78,McTavish,2,2,2,2,29,37,0,8482745,C,20242025,L,31,Mason McTavish,5,0.48,ANA,975.05
1,2.85,,0,,0,3,0,0.0,2,5.7,Blümel,0,0,0,0,0,0,0,8481712,R,20242025,L,1,Matj Blümel,1,2.85,DAL,420.66
6,3.69,0.0,0,0.0,0,8,5,3.08,2,1.23,Kylington,0,0,0,0,3,3,0,8478430,D,20242025,L,11,Oliver Kylington,0,0.0,COL,730.0
20,2.02,0.0,2,2.0,0,33,28,2.83,74,7.49,Miller,3,1,1,2,30,37,1,8476468,C,20242025,L,24,J.T. Miller,11,1.11,VAN,1077.09
52,3.1,2.0,0,2.0,0,41,42,2.5,21,1.25,Toews,0,3,0,1,31,35,2,8478038,D,20242025,L,65,Devon Toews,14,0.83,COL,1470.58
19,2.1,1.0,1,2.0,0,40,25,2.76,120,13.28,Trenin,0,0,3,1,23,27,0,8478508,C,20242025,L,21,Yakov Trenin,7,0.77,MIN,813.2
32,3.34,2.0,0,2.0,1,45,18,1.88,25,2.61,Iafallo,0,0,3,0,14,17,0,8480113,L,20242025,L,16,Alex Iafallo,19,1.98,WPG,765.8
53,4.25,4.0,0,4.0,0,40,17,1.36,92,7.38,Cernak,0,1,1,1,21,24,0,8478416,D,20242025,R,44,Erik Cernak,9,0.72,TBL,1121.15
69,4.22,0.0,0,0.0,1,43,57,3.49,33,2.02,Chabot,1,4,2,0,34,41,0,8478469,D,20242025,L,107,Thomas Chabot,20,1.22,OTT,1366.06
99,5.53,1.0,0,1.0,0,43,49,2.73,105,5.86,Seider,2,2,8,2,32,46,0,8481542,D,20242025,R,47,Moritz Seider,15,0.83,DET,1498.65
17,1.28,1.0,1,2.0,1,43,17,1.28,29,2.19,Palmieri,0,6,4,0,37,48,0,8475151,C,20242025,R,49,Kyle Palmieri,13,0.98,NYI,1108.55
4,1.69,0.0,0,0.0,0,12,1,0.42,37,15.64,Di Giuseppe,0,1,0,0,1,2,0,8476858,L,20242025,L,7,Phillip Di Giuseppe,1,0.42,VAN,709.33
31,3.86,0.0,1,1.0,0,45,15,1.87,120,14.97,Lorentz,0,2,0,2,20,24,0,8478904,C,20242025,L,18,Steven Lorentz,8,0.99,TOR,640.93
17,1.58,0.0,0,0.0,2,43,18,1.67,42,3.9,Newhook,1,2,6,1,29,39,0,8481618,C,20242025,L,29,Alex Newhook,8,0.74,MTL,900.51
0,0.0,,0,,0,1,0,0.0,2,15.58,Gauthier,0,0,0,0,0,0,0,8479328,R,20242025,R,0,Julien Gauthier,0,0.0,NYI,462.0
29,2.76,1.0,1,2.0,1,43,19,1.81,52,4.96,Namestnikov,0,4,2,0,13,21,0,8476480,C,20242025,L,16,Vladislav Namestnikov,9,0.85,WPG,877.6
25,2.3,0.0,2,2.0,2,45,31,2.85,103,9.49,Laughton,1,3,3,0,30,37,0,8476872,C,20242025,L,24,Scott Laughton,12,1.1,PHI,867.48
32,2.59,0.0,0,0.0,2,45,32,2.59,106,8.59,Neighbours,1,2,0,0,21,24,1,8482089,L,20242025,L,19,Jake Neighbours,7,0.56,STL,986.48
34,3.62,0.0,0,0.0,0,37,19,2.02,51,5.43,Allan,0,1,0,1,13,15,0,8482700,D,20242025,L,27,Nolan Allan,7,0.74,CHI,913.16
4,1.49,0.0,0,0.0,1,12,3,1.11,12,4.47,Doan,0,0,0,0,12,12,0,8482659,R,20242025,R,7,Josh Doan,4,1.49,UTA,803.91
18,2.36,0.0,0,0.0,2,41,17,2.23,101,13.26,Heineman,1,0,3,1,20,25,0,8482476,L,20242025,L,32,Emil Heineman,6,0.78,MTL,668.75
20,5.33,0.0,0,0.0,1,14,17,4.53,6,1.6,Thompson,0,0,1,0,7,8,0,8482144,D,20242025,R,22,Jack Thompson,3,0.8,SJS,963.42
53,3.49,0.0,0,0.0,0,41,58,3.82,16,1.05,Harley,2,2,2,0,33,39,1,8481581,D,20242025,L,67,Thomas Harley,11,0.72,DAL,1331.56
56,3.44,0.0,0,0.0,1,43,56,3.44,21,1.29,Hutson,1,3,4,1,34,44,0,8483457,D,20242025,L,66,Lane Hutson,23,1.41,MTL,1362.37
10,9.07,,0,,0,5,2,1.81,6,5.44,Alexeyev,0,0,0,0,2,2,0,8480823,D,20242025,L,2,Alexander Alexeyev,0,0.0,WSH,793.2
26,1.94,1.0,1,2.0,1,45,24,1.79,28,2.09,Schwartz,1,2,1,2,38,46,0,8475768,C,20242025,L,39,Jaden Schwartz,22,1.64,SEA,1066.8
0,0.0,,0,,0,1,0,0.0,4,31.92,Morelli,0,0,0,0,0,0,0,8481462,L,20242025,L,1,Mason Morelli,0,0.0,VGK,451.0
20,1.98,0.0,1,1.0,3,43,31,3.07,28,2.77,Dadonov,3,1,1,1,27,34,0,8474149,R,20242025,L,21,Evgenii Dadonov,4,0.39,DAL,844.67
2,1.22,0.0,0,0.0,0,12,4,2.45,29,17.82,Reinhardt,0,0,0,0,3,3,0,8481133,L,20242025,L,3,Cole Reinhardt,0,0.0,OTT,488.08
57,6.45,,0,,0,32,37,4.18,89,10.07,Juulsen,0,0,2,0,8,10,0,8478454,D,20242025,R,32,Noah Juulsen,12,1.35,VAN,993.81
9,2.59,0.0,0,0.0,0,20,8,2.3,8,2.3,Brodzinski,2,1,1,1,4,9,0,8477380,C,20242025,R,9,Jonny Brodzinski,3,0.86,NYR,625.05
11,3.36,0.0,0,0.0,0,19,8,2.44,13,3.97,Sasson,0,0,0,0,5,5,0,8484136,C,20242025,L,8,Max Sasson,5,1.53,VAN,618.94
11,1.45,0.0,1,1.0,1,39,17,2.25,136,18.01,Carrier,0,0,1,1,28,30,0,8477478,L,20242025,L,32,William Carrier,11,1.45,CAR,696.87
25,2.51,0.0,0,0.0,0,44,31,3.11,10,1.0,Brown,1,4,2,0,20,27,0,8477015,R,20242025,R,25,Connor Brown,18,1.8,EDM,814.86
5,0.93,0.0,0,0.0,1,29,14,2.61,25,4.67,Carcone,0,1,2,1,19,24,0,8479619,L,20242025,L,31,Michael Carcone,2,0.37,UTA,664.17
60,4.94,0.0,0,0.0,0,45,32,2.63,73,6.02,Borgen,0,0,1,5,23,29,0,8478840,D,20242025,R,48,Will Borgen,8,0.65,"SEA,NYR",969.8
8,1.71,0.0,0,0.0,0,31,24,5.14,88,18.86,Grundstrom,1,0,0,0,14,15,0,8479336,R,20242025,L,15,Carl Grundstrom,2,0.42,SJS,541.83
25,2.2,1.0,0,1.0,1,43,32,2.82,63,5.56,Benn,1,1,4,0,26,32,1,8473994,L,20242025,L,35,Jamie Benn,7,0.61,DAL,948.11
10,2.91,0.0,0,0.0,1,17,10,2.91,12,3.49,Pelletier,0,0,0,0,6,6,0,8481592,L,20242025,L,10,Jakob Pelletier,5,1.45,CGY,726.35
7,1.05,0.0,0,0.0,1,34,23,3.45,44,6.6,Kapanen,1,2,0,1,12,17,0,8477953,R,20242025,R,14,Kasperi Kapanen,4,0.6,"STL,EDM",705.52
37,3.18,0.0,0,0.0,1,39,48,4.13,13,1.11,Chisholm,0,0,0,0,17,17,0,8480990,D,20242025,L,38,Declan Chisholm,13,1.11,MIN,1072.05
3,2.6,,0,,0,6,5,4.33,8,6.93,Cardwell,0,0,0,0,2,3,0,8482206,R,20242025,R,3,Ethan Cardwell,1,0.86,SJS,691.83
12,1.58,0.0,0,0.0,0,34,28,3.7,4,0.52,Novak,0,3,1,2,13,19,0,8478438,C,20242025,L,21,Tommy Novak,8,1.05,NSH,801.17
2,14.28,,0,,0,1,0,0.0,2,14.28,Hardman,0,0,0,0,0,0,0,8482635,L,20242025,L,1,Mike Hardman,0,0.0,NJD,504.0
17,3.39,0.0,0,0.0,0,24,13,2.59,26,5.19,Nieto,0,0,0,0,1,1,0,8476442,L,20242025,L,5,Matt Nieto,1,0.19,PIT,750.33
3,6.29,,0,,0,3,1,2.09,6,12.59,Johnson,0,0,0,0,0,0,0,8481147,C,20242025,R,2,Reese Johnson,0,0.0,MIN,571.66
