assists,evGoals,evPoints,faceoffWinPct,gameWinningGoals,gamesPlayed,goals,lastName,otGoals,penaltyMinutes,playerId,plusMinus,points,pointsPerGame,positionCode,ppGoals,ppPoints,seasonId,shGoals,shPoints,shootingPct,shootsCatches,shots,skaterFullName,teamAbbrevs,timeOnIcePerGame
0,0,0, ,0,1,0,Smith,0,2,8474090,-1,0,0.0,D,0,0,20242025,0,0, ,L,0,Brendan Smith,DAL,638.0
0,0,0,0.5,0,1,0,Benn,0,2,8473994,0,0,0.0,L,0,0,20242025,0,0,0.0,L,2,Jamie Benn,DAL,1088.0
0,0,0, ,0,1,0,Dadonov,0,0,8474149,-1,0,0.0,R,0,0,20242025,0,0,0.0,L,2,Evgenii Dadonov,DAL,846.0
0,0,0, ,0,1,0,Blake,0,0,8482809,0,0,0.0,R,0,0,20242025,0,0, ,R,0,Jackson Blake,CAR,1055.0
0,0,0, ,0,1,0,Burns,0,0,8470613,-1,0,0.0,D,0,0,20242025,0,0,0.0,R,2,Brent Burns,CAR,1334.0
0,0,0,1.0,0,1,0,Roslovic,0,0,8478458,0,0,0.0,C,0,0,20242025,0,0,0.0,R,1,Jack Roslovic,CAR,504.0
0,0,0,0.57142,0,1,0,Blackwell,0,0,8476278,0,0,0.0,C,0,0,20242025,0,0,0.0,R,2,Colin Blackwell,DAL,609.0
0,0,0,0.75,0,1,0,Bourque,0,0,8482145,0,0,0.0,C,0,0,20242025,0,0,0.0,R,2,Mavrik Bourque,DAL,974.0
0,0,0,0.0,0,1,0,Martinook,0,0,8476921,0,0,0.0,L,0,0,20242025,0,0, ,L,0,Jordan Martinook,CAR,1074.0
0,2,2,0.71428,1,1,2,Kotkaniemi,0,0,8480829,1,2,2.0,C,0,0,20242025,0,0,0.66666,L,3,Jesperi Kotkaniemi,CAR,776.0
0,0,0, ,0,1,0,Orlov,0,0,8475200,-1,0,0.0,D,0,0,20242025,0,0,0.0,L,1,Dmitry Orlov,CAR,1120.0
0,0,0, ,0,1,0,Steel,0,2,8479351,0,0,0.0,C,0,0,20242025,0,0,0.0,L,1,Sam Steel,DAL,975.0
1,0,1,0.27272,0,1,0,Johnston,0,0,8482740,0,1,1.0,C,0,0,20242025,0,0, ,R,0,Wyatt Johnston,DAL,1121.0
0,0,0,0.4,0,1,0,Aho,0,0,8478427,0,0,0.0,C,0,0,20242025,0,0, ,L,0,Sebastian Aho,CAR,1279.0
0,0,0,0.52631,0,1,0,Staal,0,0,8473533,0,0,0.0,C,0,0,20242025,0,0,0.0,L,1,Jordan Staal,CAR,997.0
0,0,0, ,0,1,0,Jaaska,0,0,8484929,0,0,0.0,L,0,0,20242025,0,0,0.0,L,1,Juha Jaaska,CAR,394.0
0,0,0, ,0,1,0,Chatfield,0,0,8478970,0,0,0.0,D,0,0,20242025,0,0, ,R,0,Jalen Chatfield,CAR,1247.0
0,0,0,0.33333,0,1,0,Drury,0,0,8480835,0,0,0.0,C,0,0,20242025,0,0, ,L,0,Jack Drury,CAR,584.0
0,0,0, ,0,1,0,Slavin,0,0,8476958,0,0,0.0,D,0,0,20242025,0,0, ,L,0,Jaccob Slavin,CAR,1535.0
1,0,1, ,0,1,0,Walker,0,2,8480336,2,1,1.0,D,0,0,20242025,0,0,0.0,R,6,Sean Walker,CAR,904.0
1,0,1,0.0,0,1,0,Robinson,0,0,8480762,1,1,1.0,L,0,0,20242025,0,0, ,L,0,Eric Robinson,CAR,796.0
0,0,0, ,0,1,0,Lindell,0,0,8476902,0,0,0.0,D,0,0,20242025,0,0, ,L,0,Esa Lindell,DAL,1418.0
0,0,0,1.0,0,1,0,Jarvis,0,0,8482093,0,0,0.0,C,0,0,20242025,0,0,0.0,R,1,Seth Jarvis,CAR,1102.0
0,0,0, ,0,1,0,Lundkvist,0,0,8480878,-1,0,0.0,D,0,0,20242025,0,0,0.0,R,1,Nils Lundkvist,DAL,728.0
0,0,0,0.5,0,1,0,Bäck,0,0,8480840,0,0,0.0,C,0,0,20242025,0,0, ,L,0,Oskar Bäck,DAL,614.0
0,0,0, ,0,1,0,Gostisbehere,0,0,8476906,2,0,0.0,D,0,0,20242025,0,0,0.0,L,1,Shayne Gostisbehere,CAR,858.0
0,1,1, ,0,1,1,Harley,0,0,8481581,0,1,1.0,D,0,0,20242025,0,0,0.5,L,2,Thomas Harley,DAL,1323.0
0,0,0,0.875,0,1,0,Hintz,0,0,8478449,0,0,0.0,C,0,0,20242025,0,0,0.0,L,3,Roope Hintz,DAL,1160.0
